dataset_id,observacao_id,longitude_grau,latitude_grau,ano,camada_id,profundidade_inicial_cm,profundidade_final_cm,fracao_grossa_gkg,fracao_argila_gkg,fracao_silte_gkg,fracao_areia_gkg
ctb0024,TN3.5_150-100,-54.9251020112802,-2.85819560861806,2011,1,0,10,0,980,7,13
ctb0024,TN3.5_150-100,-54.9251020112802,-2.85819560861806,2011,2,10,20,0,660,276,64
ctb0024,TN3.5_200-150,-54.9235498561896,-2.85938529056598,2011,1,0,10,0,720,257,23
ctb0024,TN3.5_200-150,-54.9235498561896,-2.85938529056598,2011,2,10,20,0,740,223,37
ctb0024,TN3.5_250-200,-54.9223913849788,-2.85838259391868,2011,1,0,10,0,720,256,24
ctb0024,TN3.5_250-200,-54.9223913849788,-2.85838259391868,2011,2,10,20,0,800,173,27
ctb0024,TN3.5_50-0,-54.9245628781714,-2.85893732171578,2011,1,0,10,0,719,258,23
ctb0024,TN3.5_50-0,-54.9245628781714,-2.85893732171578,2011,2,10,20,0,839,139,22
ctb0024,TN3.5_50-100,-54.9249881026923,-2.8586402104908,2011,1,0,10,0,900,81,19
ctb0024,TN3.5_50-100,-54.9249881026923,-2.8586402104908,2011,2,10,20,0,860,124,16
ctb0024,TN37_0-50,-54.9139325546729,-2.8417415019012,2011,1,0,10,0,779,185,36
ctb0024,TN37_0-50,-54.9139325546729,-2.8417415019012,2011,2,10,20,0,800,171,29
ctb0024,TN37_100-150,-54.9117074339865,-2.84340105651097,2011,1,0,10,0,639,325,36
ctb0024,TN37_100-150,-54.9117074339865,-2.84340105651097,2011,2,10,20,0,760,212,28
ctb0024,TN37_150-200,-54.913117808561,-2.84176675505117,2011,1,0,10,0,680,287,33
ctb0024,TN37_150-200,-54.913117808561,-2.84176675505117,2011,2,10,20,0,860,111,29
ctb0024,TN37_200-250,-54.9115657060461,-2.84224465678681,2011,1,0,10,0,760,207,33
ctb0024,TN37_200-250,-54.9115657060461,-2.84224465678681,2011,2,10,20,0,900,72,28
ctb0024,TN37_50-100,-54.9137210504234,-2.84386615318062,2011,1,0,10,0,779,185,36
ctb0024,TN37_50-100,-54.9137210504234,-2.84386615318062,2011,2,10,20,0,779,192,29
ctb0024,TN4.5_0-50,-54.9111914026641,-2.85813997135903,2011,1,0,10,0,760,209,31
ctb0024,TN4.5_0-50,-54.9111914026641,-2.85813997135903,2011,2,10,20,0,600,351,49
ctb0024,TN4.5_100-50,-54.9115089297694,-2.85773255060061,2011,1,0,10,0,620,329,51
ctb0024,TN4.5_100-50,-54.9115089297694,-2.85773255060061,2011,2,10,20,0,740,220,40
ctb0024,TN4.5_150-100,-54.9113445557022,-2.85743969798605,2011,1,0,10,0,839,134,27
ctb0024,TN4.5_150-100,-54.9113445557022,-2.85743969798605,2011,2,10,20,0,799,172,29
ctb0024,TN4.5_200-150,-54.9106866940429,-2.85915595100007,2011,1,0,10,0,800,170,30
ctb0024,TN4.5_200-150,-54.9106866940429,-2.85915595100007,2011,2,10,20,0,839,134,27
ctb0024,TN4.5_250-200,-54.9096467481592,-2.85752436576461,2011,1,0,10,0,779,178,43
ctb0024,TN4.5_250-200,-54.9096467481592,-2.85752436576461,2011,2,10,20,0,620,313,67
ctb0024,TN4_(100-50),-54.905503192404,-2.84172281005662,2010,1,0,10,0,659,292,49
ctb0024,TN4_(100-50),-54.905503192404,-2.84172281005662,2010,2,10,20,0,699,266,35
ctb0024,TN4_(150-100),-54.904633949019,-2.84330538151938,2010,1,0,10,0,660,295,45
ctb0024,TN4_(150-100),-54.904633949019,-2.84330538151938,2010,2,10,20,0,700,267,33
ctb0024,TN4_(200-150),-54.9040774075071,-2.84234641348927,2010,1,0,10,0,680,273,47
ctb0024,TN4_(200-150),-54.9040774075071,-2.84234641348927,2010,2,10,20,0,680,283,37
ctb0024,TN4_(250-200),-54.9043919778249,-2.84240884008707,2010,1,0,10,0,639,303,58
ctb0024,TN4_(250-200),-54.9043919778249,-2.84240884008707,2010,2,10,20,0,719,241,40
ctb0024,TN4_(50-0),-54.9059543901799,-2.8436569339484,2010,1,0,10,0,619,336,45
ctb0024,TN4_(50-0),-54.9059543901799,-2.8436569339484,2010,2,10,20,0,659,311,30
ctb0024,TN5_(100-50),-54.9027270216697,-2.84202223335826,2010,1,0,10,0,659,304,37
ctb0024,TN5_(100-50),-54.9027270216697,-2.84202223335826,2010,2,10,20,0,720,253,27
ctb0024,TN5_(150-100),-54.903422756973,-2.84282972210771,2010,1,0,10,0,720,239,41
ctb0024,TN5_(150-100),-54.903422756973,-2.84282972210771,2010,2,10,20,0,779,193,28
ctb0024,TN5_(200-150),-54.9018211004258,-2.84309697364815,2010,1,0,10,0,679,283,38
ctb0024,TN5_(200-150),-54.9018211004258,-2.84309697364815,2010,2,10,20,0,760,210,30
ctb0024,TN5_(250-200),-54.902510695403,-2.84326583436101,2010,1,0,10,0,679,279,42
ctb0024,TN5_(250-200),-54.902510695403,-2.84326583436101,2010,2,10,20,0,720,250,30
ctb0024,TN5_(50-0),-54.9022542469913,-2.84292150021729,2010,1,0,10,0,699,273,28
ctb0024,TN5_(50-0),-54.9022542469913,-2.84292150021729,2010,2,10,20,0,680,283,37
ctb0024,TN6_(100-50),-54.8979184090773,-2.84311621210709,2010,1,0,10,0,360,609,31
ctb0024,TN6_(100-50),-54.8979184090773,-2.84311621210709,2010,2,10,20,0,720,257,23
ctb0024,TN6_(150-100),-54.8983872048785,-2.84245568735956,2010,1,0,10,0,559,407,34
ctb0024,TN6_(150-100),-54.8983872048785,-2.84245568735956,2010,2,10,20,0,720,256,24
ctb0024,TN6_(200-150),-54.8966811260964,-2.84296563783951,2010,1,0,10,0,660,301,39
ctb0024,TN6_(200-150),-54.8966811260964,-2.84296563783951,2010,2,10,20,0,699,274,27
ctb0024,TN6_(250-200),-54.8969564401905,-2.84251836476912,2010,1,0,10,0,699,265,36
ctb0024,TN6_(250-200),-54.8969564401905,-2.84251836476912,2010,2,10,20,0,760,214,26
ctb0024,TN6_(50-0),-54.8978582734823,-2.84334683668145,2010,1,0,10,0,620,351,29
ctb0024,TN6_(50-0),-54.8978582734823,-2.84334683668145,2010,2,10,20,0,760,217,23
ctb0024,TN7_(100-50),-54.8944682747506,-2.84383729473819,2010,1,0,10,0,719,256,25
ctb0024,TN7_(100-50),-54.8944682747506,-2.84383729473819,2010,2,10,20,0,719,257,24
ctb0024,TN7_(150-100),-54.8934384536793,-2.84398461315075,2010,1,0,10,0,739,227,34
ctb0024,TN7_(150-100),-54.8934384536793,-2.84398461315075,2010,2,10,20,0,659,316,25
ctb0024,TN7_(200-150),-54.8941479002326,-2.84411672312495,2010,1,0,10,0,739,229,32
ctb0024,TN7_(200-150),-54.8941479002326,-2.84411672312495,2010,2,10,20,0,759,218,23
ctb0024,TN7_(250-200),-54.892430652333,-2.8434889880269,2010,1,0,10,0,440,525,35
ctb0024,TN7_(250-200),-54.892430652333,-2.8434889880269,2010,2,10,20,0,320,652,28
ctb0024,TN7_(50-0),-54.8947803638228,-2.8437853023885,2010,1,0,10,0,699,274,27
ctb0024,TN7_(50-0),-54.8947803638228,-2.8437853023885,2010,2,10,20,0,779,200,21
ctb0024,TN8_0-50,-54.8894855115528,-2.84424030075723,2011,1,0,10,0,680,267,53
ctb0024,TN8_0-50,-54.8894855115528,-2.84424030075723,2011,2,10,20,0,740,217,43
ctb0024,TN8_100-150,-54.8877920543625,-2.84385015939699,2011,1,0,10,0,719,229,52
ctb0024,TN8_100-150,-54.8877920543625,-2.84385015939699,2011,2,10,20,0,839,118,43
ctb0024,TN8_150-100,-54.8883538539493,-2.84258192899935,2011,1,0,10,0,879,70,51
ctb0024,TN8_150-100,-54.8883538539493,-2.84258192899935,2011,2,10,20,0,859,101,40
ctb0024,TN8_200-150,-54.8862031008043,-2.8431687940328,2011,1,0,10,0,800,154,46
ctb0024,TN8_200-150,-54.8862031008043,-2.8431687940328,2011,2,10,20,0,739,216,45
ctb0024,TN8_250-200,-54.8873811682056,-2.84470987021289,2011,1,0,10,0,780,169,51
ctb0024,TN8_250-200,-54.8873811682056,-2.84470987021289,2011,2,10,20,0,780,178,42
ctb0024,TN9_0-50,-54.8827398082687,-2.84318219454428,2011,1,0,10,0,760,174,66
ctb0024,TN9_0-50,-54.8827398082687,-2.84318219454428,2011,2,10,20,0,879,71,50
ctb0024,TN9_100-150,-54.8814485591997,-2.8431547867639,2011,1,0,10,0,679,252,69
ctb0024,TN9_100-150,-54.8814485591997,-2.8431547867639,2011,2,10,20,0,779,167,54
ctb0024,TN9_150-200,-54.8806415581471,-2.84389900713487,2011,1,0,10,0,760,161,79
ctb0024,TN9_150-200,-54.8806415581471,-2.84389900713487,2011,2,10,20,0,860,80,60
ctb0024,TN9_200-250,-54.8809718133841,-2.8442670073461,2011,1,0,10,0,780,142,78
ctb0024,TN9_200-250,-54.8809718133841,-2.8442670073461,2011,2,10,20,0,839,93,68
ctb0024,TN9_50-100,-54.8814431110129,-2.84287760760632,2011,1,0,10,0,880,58,62
ctb0024,TN9_50-100,-54.8814431110129,-2.84287760760632,2011,2,10,20,0,720,232,48
ctb0024,TS1_(100-50),-54.9707521190576,-2.85832141986946,2010,1,0,10,0,739,232,29
ctb0024,TS1_(100-50),-54.9707521190576,-2.85832141986946,2010,2,10,20,0,779,200,21
ctb0024,TS1_(150-100),-54.9688276424247,-2.85716943155465,2010,1,0,10,0,860,112,28
ctb0024,TS1_(150-100),-54.9688276424247,-2.85716943155465,2010,2,10,20,0,740,236,24
ctb0024,TS1_(200-150),-54.9681444854651,-2.85849604972578,2010,1,0,10,0,739,232,29
ctb0024,TS1_(200-150),-54.9681444854651,-2.85849604972578,2010,2,10,20,0,759,216,25
ctb0024,TS1_(250-200),-54.9681759048411,-2.85791107706275,2010,1,0,10,0,739,230,31
ctb0024,TS1_(250-200),-54.9681759048411,-2.85791107706275,2010,2,10,20,0,780,194,26
ctb0024,TS1_(50-0),-54.9710619601052,-2.85688416040322,2010,1,0,10,0,739,233,28
ctb0024,TS1_(50-0),-54.9710619601052,-2.85688416040322,2010,2,10,20,0,739,242,19
ctb0024,TS2.5_(100-50),-54.9589868443001,-2.85813131969205,2010,1,0,10,0,739,250,11
ctb0024,TS2.5_(100-50),-54.9589868443001,-2.85813131969205,2010,2,10,20,0,720,271,9
ctb0024,TS2.5_(150-100),-54.9592837286314,-2.85814131596438,2010,1,0,10,0,720,271,9
ctb0024,TS2.5_(150-100),-54.9592837286314,-2.85814131596438,2010,2,10,20,0,745,246,9
ctb0024,TS2.5_(200-150),-54.9596560281897,-2.85876938461078,2010,1,0,10,0,740,248,12
ctb0024,TS2.5_(200-150),-54.9596560281897,-2.85876938461078,2010,2,10,20,0,740,251,9
ctb0024,TS2.5_(250-200),-54.9574048743181,-2.85734619332051,2010,1,0,10,0,720,271,9
ctb0024,TS2.5_(250-200),-54.9574048743181,-2.85734619332051,2010,2,10,20,0,719,273,8
ctb0024,TS2.5_(50-0),-54.9600407958442,-2.85796375112359,2010,1,0,10,0,759,227,14
ctb0024,TS2.5_(50-0),-54.9600407958442,-2.85796375112359,2010,2,10,20,0,740,252,8
ctb0024,TS2_(100-50),-54.9645879144957,-2.85689378597154,2010,1,0,10,0,740,241,19
ctb0024,TS2_(100-50),-54.9645879144957,-2.85689378597154,2010,2,10,20,0,760,226,14
ctb0024,TS2_(150-100),-54.9655032554931,-2.85716960164387,2010,1,0,10,0,760,222,18
ctb0024,TS2_(150-100),-54.9655032554931,-2.85716960164387,2010,2,10,20,0,739,246,15
ctb0024,TS2_(200-150),-54.9650973423458,-2.85799372404622,2010,1,0,10,0,699,284,17
ctb0024,TS2_(200-150),-54.9650973423458,-2.85799372404622,2010,2,10,20,0,720,265,15
ctb0024,TS2_(250-200),-54.9641334458552,-2.85678228068739,2010,1,0,10,0,699,283,18
ctb0024,TS2_(250-200),-54.9641334458552,-2.85678228068739,2010,2,10,20,0,680,307,13
ctb0024,TS2_(50-0),-54.9668298224267,-2.85695897156594,2010,1,0,10,0,760,220,20
ctb0024,TS2_(50-0),-54.9668298224267,-2.85695897156594,2010,2,10,20,0,760,221,19
ctb0024,TS3_(100-50),-54.9552768972318,-2.85663418474431,2010,1,0,10,0,759,227,14
ctb0024,TS3_(100-50),-54.9552768972318,-2.85663418474431,2010,2,10,20,0,720,270,10
ctb0024,TS3_(150-100),-54.9535882743091,-2.85711433082618,2010,1,0,10,0,700,287,13
ctb0024,TS3_(150-100),-54.9535882743091,-2.85711433082618,2010,2,10,20,0,699,290,11
ctb0024,TS3_(200-150),-54.9545377305265,-2.85686795781269,2010,1,0,10,0,640,346,14
ctb0024,TS3_(200-150),-54.9545377305265,-2.85686795781269,2010,2,10,20,0,720,268,12
ctb0024,TS3_(250-200),-54.9527066397256,-2.85795946468903,2010,1,0,10,0,779,206,15
ctb0024,TS3_(250-200),-54.9527066397256,-2.85795946468903,2010,2,10,20,0,700,287,13
ctb0024,TS3_(50-0),-54.9544721272283,-2.85667200866078,2010,1,0,10,0,679,309,12
ctb0024,TS3_(50-0),-54.9544721272283,-2.85667200866078,2010,2,10,20,0,699,291,10
ctb0024,TS4_0-50,-54.9188741150931,-2.85836994524192,2011,1,0,10,0,720,251,29
ctb0024,TS4_0-50,-54.9188741150931,-2.85836994524192,2011,2,10,20,0,740,238,22
ctb0024,TS4_100-150,-54.9166290304698,-2.85801764069644,2011,1,0,10,0,739,233,28
ctb0024,TS4_100-150,-54.9166290304698,-2.85801764069644,2011,2,10,20,0,860,115,25
ctb0024,TS4_150-200,-54.9161454572298,-2.85909019116748,2011,1,0,10,0,839,131,30
ctb0024,TS4_150-200,-54.9161454572298,-2.85909019116748,2011,2,10,20,0,699,277,24
ctb0024,TS4_200-250,-54.9159744794271,-2.85887622915493,2011,1,0,10,0,720,249,31
ctb0024,TS4_200-250,-54.9159744794271,-2.85887622915493,2011,2,10,20,0,720,257,23
ctb0024,TS4_50-100,-54.9189813567698,-2.85758317641842,2011,1,0,10,0,760,211,29
ctb0024,TS4_50-100,-54.9189813567698,-2.85758317641842,2011,2,10,20,0,820,157,23
ctb0024,TS5_(100-50),-54.904359831276,-2.85860409696594,2010,1,0,10,0,680,289,31
ctb0024,TS5_(100-50),-54.904359831276,-2.85860409696594,2010,2,10,20,0,699,273,28
ctb0024,TS5_(150-100),-54.9041331315085,-2.85888031153324,2010,1,0,10,0,740,227,33
ctb0024,TS5_(150-100),-54.9041331315085,-2.85888031153324,2010,2,10,20,0,720,254,26
ctb0024,TS5_(200-150),-54.9037866202368,-2.85822758361004,2010,1,0,10,0,680,287,33
ctb0024,TS5_(200-150),-54.9037866202368,-2.85822758361004,2010,2,10,20,0,719,254,27
ctb0024,TS5_(250-200),-54.9028169305746,-2.8571521178392,2010,1,0,10,0,660,305,35
ctb0024,TS5_(250-200),-54.9028169305746,-2.8571521178392,2010,2,10,20,0,720,252,28
ctb0024,TS5_(50-0),-54.9033972415921,-2.85787972375291,2010,1,0,10,0,699,273,28
ctb0024,TS5_(50-0),-54.9033972415921,-2.85787972375291,2010,2,10,20,0,720,256,24
ctb0024,TS6_(100-50),-54.9014249017806,-2.85802260696744,2010,1,0,10,0,640,323,37
ctb0024,TS6_(100-50),-54.9014249017806,-2.85802260696744,2010,2,10,20,0,739,239,22
ctb0024,TS6_(150-100),-54.9010969741663,-2.8572370063995,2010,1,0,10,0,639,323,38
ctb0024,TS6_(150-100),-54.9010969741663,-2.8572370063995,2010,2,10,20,0,720,258,22
ctb0024,TS6_(200-150),-54.9005538414782,-2.85880459203245,2010,1,0,10,0,699,264,37
ctb0024,TS6_(200-150),-54.9005538414782,-2.85880459203245,2010,2,10,20,0,759,216,25
ctb0024,TS6_(250-200),-54.8995492971723,-2.85725879393463,2010,1,0,10,0,659,310,31
ctb0024,TS6_(250-200),-54.8995492971723,-2.85725879393463,2010,2,10,20,0,719,257,24
ctb0024,TS6_(50-0),-54.902322394162,-2.85859552173195,2010,1,0,10,0,659,307,34
ctb0024,TS6_(50-0),-54.902322394162,-2.85859552173195,2010,2,10,20,0,680,297,23
ctb0024,TS7_(100-50),-54.8952628385205,-2.8583930956998,2010,1,0,10,0,640,208,152
ctb0024,TS7_(100-50),-54.8952628385205,-2.8583930956998,2010,2,10,20,0,660,226,114
ctb0024,TS7_(150-100),-54.8943435300869,-2.85854223192525,2010,1,0,10,0,640,233,127
ctb0024,TS7_(150-100),-54.8943435300869,-2.85854223192525,2010,2,10,20,0,700,212,88
ctb0024,TS7_(200-150),-54.8952040235504,-2.85786087204262,2010,1,0,10,0,699,215,86
ctb0024,TS7_(200-150),-54.8952040235504,-2.85786087204262,2010,2,10,20,0,700,243,57
ctb0024,TS7_(250-200),-54.8934579769013,-2.85739029562158,2010,1,0,10,0,700,241,59
ctb0024,TS7_(250-200),-54.8934579769013,-2.85739029562158,2010,2,10,20,0,699,258,43
ctb0024,TS7_(300-250),-54.8942641188808,-2.85703119965062,2010,1,0,10,0,660,299,41
ctb0024,TS7_(300-250),-54.8942641188808,-2.85703119965062,2010,2,10,20,0,679,293,28
ctb0024,TS7_(50-0),-54.8968644215745,-2.85884424331917,2010,1,0,10,0,600,278,122
ctb0024,TS7_(50-0),-54.8968644215745,-2.85884424331917,2010,2,10,20,0,660,242,98
ctb0024,TS8_100-50,-54.8891893697119,-2.85805450623882,2011,1,0,10,0,520,252,228
ctb0024,TS8_100-50,-54.8891893697119,-2.85805450623882,2011,2,10,20,0,779,55,166
ctb0024,TS8_150-100,-54.8901424004495,-2.8587383676934,2011,1,0,10,0,460,228,312
ctb0024,TS8_150-100,-54.8901424004495,-2.8587383676934,2011,2,10,20,0,700,76,224
ctb0024,TS8_200-150,-54.8890464633591,-2.85741857972918,2011,1,0,10,0,420,330,250
ctb0024,TS8_200-150,-54.8890464633591,-2.85741857972918,2011,2,10,20,0,740,80,180
ctb0024,TS8_200-250,-54.8878370909994,-2.85863422676078,2011,1,0,10,0,600,171,229
ctb0024,TS8_200-250,-54.8878370909994,-2.85863422676078,2011,2,10,20,0,699,123,178
ctb0024,TS8_50-0,-54.8912997794222,-2.85836211821621,2011,1,0,10,0,719,164,117
ctb0024,TS8_50-0,-54.8912997794222,-2.85836211821621,2011,2,10,20,0,699,212,89
ctb0024,TS9_0-50,-54.8846172685383,-2.85844769206369,2011,1,0,10,0,400,145,455
ctb0024,TS9_0-50,-54.8846172685383,-2.85844769206369,2011,2,10,20,0,580,83,337
ctb0024,TS9_150-100,-54.8818532620127,-2.85781476654351,2011,1,0,10,0,320,262,418
ctb0024,TS9_150-100,-54.8818532620127,-2.85781476654351,2011,2,10,20,0,579,134,287
ctb0024,TS9_200-150,-54.8814877806523,-2.85889084254794,2011,1,0,10,0,460,192,348
ctb0024,TS9_200-150,-54.8814877806523,-2.85889084254794,2011,2,10,20,0,579,137,284
ctb0024,TS9_250-200,-54.8819270875247,-2.85788722195422,2011,1,0,10,0,440,130,430
ctb0024,TS9_250-200,-54.8819270875247,-2.85788722195422,2011,2,10,20,0,600,64,336
ctb0024,TS9_50-100,-54.8834985096055,-2.85944982874016,2011,1,0,10,0,400,138,462
ctb0024,TS9_50-100,-54.8834985096055,-2.85944982874016,2011,2,10,20,0,540,80,380
ctb0024,TSL_0-50,-54.9561716228287,-2.8608545580351,2011,1,0,10,0,680,288,32
ctb0024,TSL_0-50,-54.9561716228287,-2.8608545580351,2011,2,10,20,0,680,289,31
ctb0024,TSL_100-150,-54.9547112309144,-2.85930400363757,2011,1,0,10,0,879,103,18
ctb0024,TSL_100-150,-54.9547112309144,-2.85930400363757,2011,2,10,20,0,900,87,13
ctb0024,TSL_150-200,-54.9536545985675,-2.85884862173341,2011,1,0,10,0,960,30,10
ctb0024,TSL_150-200,-54.9536545985675,-2.85884862173341,2011,2,10,20,0,840,147,13
ctb0024,TSL_200-250,-54.9543519027484,-2.85890422273244,2011,1,0,10,0,919,70,11
ctb0024,TSL_200-250,-54.9543519027484,-2.85890422273244,2011,2,10,20,0,639,306,55
ctb0024,TSL_50-100,-54.9557911910019,-2.85998231576273,2011,1,0,10,0,699,263,38
ctb0024,TSL_50-100,-54.9557911910019,-2.85998231576273,2011,2,10,20,0,700,259,41
ctb0025,Perfil-1,-51.5147194444444,-29.2323888888889,2006,1,0,16,30,360,230,410
ctb0025,Perfil-1,-51.5147194444444,-29.2323888888889,2006,2,16,32.5,20,330,270,400
ctb0025,Perfil-1,-51.5147194444444,-29.2323888888889,2006,3,32.5,50,0,310,230,460
ctb0025,Perfil-10,-51.5556194444444,-29.1778694444444,2006,1,0,25,70,190,330,480
ctb0025,Perfil-100,-51.5215583333333,-29.2276194444444,2007,1,0,33,240,270,310,420
ctb0025,Perfil-100,-51.5215583333333,-29.2276194444444,2007,2,33,100,210,280,270,450
ctb0025,Perfil-101,-51.5285888888889,-29.2250888888889,2007,1,0,30,0,380,310,310
ctb0025,Perfil-101,-51.5285888888889,-29.2250888888889,2007,2,30,62,0,600,160,240
ctb0025,Perfil-102,-51.5098583333333,-29.2288694444444,2007,1,0,30,50,230,370,400
ctb0025,Perfil-102,-51.5098583333333,-29.2288694444444,2007,2,30,62,20,350,330,320
ctb0025,Perfil-102,-51.5098583333333,-29.2288694444444,2007,3,62,86,0,480,340,180
ctb0025,Perfil-103,-51.5321083333333,-29.2086277777778,2007,1,0,20,0,250,360,390
ctb0025,Perfil-103,-51.5321083333333,-29.2086277777778,2007,2,20,52,0,530,180,290
ctb0025,Perfil-103,-51.5321083333333,-29.2086277777778,2007,3,52,91,0,510,220,270
ctb0025,Perfil-104,-51.5366694444444,-29.2100777777778,2007,1,0,33,90,260,350,390
ctb0025,Perfil-104,-51.5366694444444,-29.2100777777778,2007,2,33,50,90,460,100,440
ctb0025,Perfil-105,-51.5409694444444,-29.2147,2007,1,0,55,0,350,420,230
ctb0025,Perfil-105,-51.5409694444444,-29.2147,2007,2,55,90,0,740,140,120
ctb0025,Perfil-106,-51.5317694444444,-29.2218472222222,2007,1,0,30,0,350,320,330
ctb0025,Perfil-106,-51.5317694444444,-29.2218472222222,2007,2,30,61,0,570,190,240
ctb0025,Perfil-106,-51.5317694444444,-29.2218472222222,2007,3,61,96,0,570,210,220
ctb0025,Perfil-107,-51.5253277777778,-29.2153777777778,2007,1,0,52,0,460,270,270
ctb0025,Perfil-107,-51.5253277777778,-29.2153777777778,2007,2,52,83,0,720,140,140
ctb0025,Perfil-108,-51.5647777777778,-29.2112777777778,2007,1,0,30,0,210,590,200
ctb0025,Perfil-108,-51.5647777777778,-29.2112777777778,2007,2,30,66,0,320,390,290
ctb0025,Perfil-109,-51.5551888888889,-29.2225888888889,2007,1,0,30,210,280,310,410
ctb0025,Perfil-109,-51.5551888888889,-29.2225888888889,2007,2,30,54,10,290,240,470
ctb0025,Perfil-109,-51.5551888888889,-29.2225888888889,2007,3,54,92,0,310,90,600
ctb0025,Perfil-11,-51.5672194444444,-29.2194194444444,2006,1,0,24,0,290,420,290
ctb0025,Perfil-11,-51.5672194444444,-29.2194194444444,2006,2,24,61,0,620,230,150
ctb0025,Perfil-11,-51.5672194444444,-29.2194194444444,2006,3,61,100,0,600,240,160
ctb0025,Perfil-110,-51.5659583333333,-29.2183694444444,2007,1,0,24,0,370,350,280
ctb0025,Perfil-110,-51.5659583333333,-29.2183694444444,2007,2,24,51,0,590,250,160
ctb0025,Perfil-110,-51.5659583333333,-29.2183694444444,2007,3,51,89.5,0,610,200,190
ctb0025,Perfil-111,-51.5080194444444,-29.2169083333333,2007,1,0,27,50,250,380,370
ctb0025,Perfil-111,-51.5080194444444,-29.2169083333333,2007,2,27,64,190,400,320,280
ctb0025,Perfil-112,-51.5068083333333,-29.2100777777778,2007,1,0,28,0,210,430,360
ctb0025,Perfil-112,-51.5068083333333,-29.2100777777778,2007,2,28,56,0,290,390,320
ctb0025,Perfil-112,-51.5068083333333,-29.2100777777778,2007,3,56,85,0,640,230,130
ctb0025,Perfil-113,-51.5128583333333,-29.2081083333333,2007,1,0,30,230,190,470,340
ctb0025,Perfil-113,-51.5128583333333,-29.2081083333333,2007,2,30,68,30,220,470,310
ctb0025,Perfil-114,-51.5208277777778,-29.2148777777778,2007,1,0,15,190,210,300,490
ctb0025,Perfil-114,-51.5208277777778,-29.2148777777778,2007,2,15,35,10,270,360,370
ctb0025,Perfil-114,-51.5208277777778,-29.2148777777778,2007,3,35,100,0,280,350,370
ctb0025,Perfil-115,-51.5372694444444,-29.1630694444444,2007,1,0,35,150,210,330,460
ctb0025,Perfil-116,-51.5284194444444,-29.1622888888889,2007,1,0,30,40,160,390,450
ctb0025,Perfil-116,-51.5284194444444,-29.1622888888889,2007,2,30,90,310,200,300,500
ctb0025,Perfil-117,-51.5364194444444,-29.20155,2007,1,0,31,0,290,430,280
ctb0025,Perfil-117,-51.5364194444444,-29.20155,2007,2,31,90,0,640,210,150
ctb0025,Perfil-118,-51.5080472222222,-29.2324694444444,2007,1,0,39,0,360,390,250
ctb0025,Perfil-118,-51.5080472222222,-29.2324694444444,2007,2,39,73,0,370,370,260
ctb0025,Perfil-119,-51.5160888888889,-29.2351583333333,2007,1,0,24,0,350,280,370
ctb0025,Perfil-119,-51.5160888888889,-29.2351583333333,2007,2,24,55,230,210,390,400
ctb0025,Perfil-119,-51.5160888888889,-29.2351583333333,2007,3,55,85,0,200,250,550
ctb0025,Perfil-12,-51.55935,-29.1993777777778,2006,1,0,35,80,390,300,310
ctb0025,Perfil-12,-51.55935,-29.1993777777778,2006,2,35,60,70,650,230,120
ctb0025,Perfil-120,-51.5407388888889,-29.22105,2007,1,0,30,0,310,360,330
ctb0025,Perfil-120,-51.5407388888889,-29.22105,2007,2,30,60.5,20,520,270,210
ctb0025,Perfil-120,-51.5407388888889,-29.22105,2007,3,60.5,100,160,400,150,450
ctb0025,Perfil-121,-51.5849472222222,-29.2088388888889,2007,1,0,45,160,400,330,270
ctb0025,Perfil-121,-51.5849472222222,-29.2088388888889,2007,2,45,66,30,360,410,230
ctb0025,Perfil-121,-51.5849472222222,-29.2088388888889,2007,3,66,92,0,520,220,260
ctb0025,Perfil-122,-51.5883083333333,-29.2053083333333,2007,1,0,31,370,260,200,540
ctb0025,Perfil-122,-51.5883083333333,-29.2053083333333,2007,2,31,81,10,250,170,580
ctb0025,Perfil-123,-51.5422888888889,-29.1670388888889,2007,1,0,32,0,300,320,380
ctb0025,Perfil-123,-51.5422888888889,-29.1670388888889,2007,2,32,67,10,270,420,310
ctb0025,Perfil-124,-51.5360277777778,-29.1598083333333,2007,1,0,40,30,450,310,240
ctb0025,Perfil-124,-51.5360277777778,-29.1598083333333,2007,2,40,80,0,410,240,350
ctb0025,Perfil-125,-51.5560277777778,-29.1599,2007,1,0,35,280,280,280,440
ctb0025,Perfil-125,-51.5560277777778,-29.1599,2007,2,35,77,60,330,390,280
ctb0025,Perfil-126,-51.5523694444444,-29.15585,2007,1,0,26,0,270,340,390
ctb0025,Perfil-126,-51.5523694444444,-29.15585,2007,2,26,60,0,510,290,200
ctb0025,Perfil-126,-51.5523694444444,-29.15585,2007,3,60,100,0,350,330,320
ctb0025,Perfil-127,-51.5445194444444,-29.1536194444444,2007,1,0,30,0,240,420,340
ctb0025,Perfil-127,-51.5445194444444,-29.1536194444444,2007,2,30,54,0,720,150,130
ctb0025,Perfil-127,-51.5445194444444,-29.1536194444444,2007,3,54,85,0,640,250,110
ctb0025,Perfil-128,-51.5461472222222,-29.1505194444444,2007,1,0,23,0,260,530,210
ctb0025,Perfil-128,-51.5461472222222,-29.1505194444444,2007,2,23,55,100,420,410,170
ctb0025,Perfil-128,-51.5461472222222,-29.1505194444444,2007,3,55,100,190,320,340,340
ctb0025,Perfil-129,-51.6008777777778,-29.1498777777778,2007,1,0,31,100,350,360,290
